523321321763882.1
376741851881947.9
241842963788549.8
-193041019011712.06
271223677866058.8
577788889276695.5
-94123511802362.44
262081526530921.62
3850229605198.662
-150299508334163.44
-2710308848627822.0
-1688272001426859.5
-360230576170859.2
-950114652823786.0
-120439716041282.56
-90420592830484.05
-501361540344906.0
17799189821209.32
-12568801785266.09
792266267300840.5
138784571400090.75
698781110418456.6
648616868552095.2
202613554521937.25
547537408084032.5
-227041553667171.0
191208766903515.56
108855139095007.56
-86056331426177.16
-239041122592365.3
-1303272893061678.5
-234533413827560.88
1278012686264878.8
-816891478678409.2
-61784656610187.78
-541103748083071.25
607068982897011.8
838532692758266.2
328975138941678.1
1122433224945393.5
41397130074578.945
697959886749419.6
23131567348956.97
586176131639580.1
-762671643513359.0
-160450853213184.75
1053117341075873.2
-209746334203693.25
-611265604856868.2
628876546282284.8
